,id,company,last_name,first_name,email_address,job_title,business_phone,home_phone,mobile_phone,fax_number,address,city,state_province,zip_postal_code,country_region,web_page,notes,attachments,supplier_ids,id,product_code,product_name,description,standard_cost,list_price,reorder_level,target_level,quantity_per_unit,discontinued,minimum_reorder_quantity,category,attachments
275,6,Northwind Traders,Neipper,Michael,michael@northwindtraders.com,Sales Representative,(123)555-0100,(123)555-0102,,(123)555-0103,123 6th Avenue,Redmond,WA,99999,USA,http://northwindtraders.com#http://northwindtraders.com/#,"Fluent in Japanese and can read and write French, Portuguese, and Spanish.",b'',1,85,NWTBGM-85,Northwind Traders Brownie Mix,,9.0000,12.4900,10,20,3 boxes,0,5.0,Baked Goods & Mixes,b''
276,7,Northwind Traders,Zare,Robert,robert@northwindtraders.com,Sales Representative,(123)555-0100,(123)555-0102,,(123)555-0103,123 7th Avenue,Seattle,WA,99999,USA,http://northwindtraders.com#http://northwindtraders.com/#,,b'',1,85,NWTBGM-85,Northwind Traders Brownie Mix,,9.0000,12.4900,10,20,3 boxes,0,5.0,Baked Goods & Mixes,b''
277,8,Northwind Traders,Giussani,Laura,laura@northwindtraders.com,Sales Coordinator,(123)555-0100,(123)555-0102,,(123)555-0103,123 8th Avenue,Redmond,WA,99999,USA,http://northwindtraders.com#http://northwindtraders.com/#,Reads and writes French.,b'',1,85,NWTBGM-85,Northwind Traders Brownie Mix,,9.0000,12.4900,10,20,3 boxes,0,5.0,Baked Goods & Mixes,b''
278,9,Northwind Traders,Hellung-Larsen,Anne,anne@northwindtraders.com,Sales Representative,(123)555-0100,(123)555-0102,,(123)555-0103,123 9th Avenue,Seattle,WA,99999,USA,http://northwindtraders.com#http://northwindtraders.com/#,Fluent in French and German.,b'',1,85,NWTBGM-85,Northwind Traders Brownie Mix,,9.0000,12.4900,10,20,3 boxes,0,5.0,Baked Goods & Mixes,b''
279,1,Northwind Traders,Freehafer,Nancy,nancy@northwindtraders.com,Sales Representative,(123)555-0100,(123)555-0102,,(123)555-0103,123 1st Avenue,Seattle,WA,99999,USA,#http://northwindtraders.com#,,b'',1,86,NWTBGM-86,Northwind Traders Cake Mix,,10.5000,15.9900,10,20,4 boxes,0,5.0,Baked Goods & Mixes,b''
280,2,Northwind Traders,Cencini,Andrew,andrew@northwindtraders.com,"Vice President, Sales",(123)555-0100,(123)555-0102,,(123)555-0103,123 2nd Avenue,Bellevue,WA,99999,USA,http://northwindtraders.com#http://northwindtraders.com/#,"Joined the company as a sales representative, was promoted to sales manager and was then named vice president of sales.",b'',1,86,NWTBGM-86,Northwind Traders Cake Mix,,10.5000,15.9900,10,20,4 boxes,0,5.0,Baked Goods & Mixes,b''
281,3,Northwind Traders,Kotas,Jan,jan@northwindtraders.com,Sales Representative,(123)555-0100,(123)555-0102,,(123)555-0103,123 3rd Avenue,Redmond,WA,99999,USA,http://northwindtraders.com#http://northwindtraders.com/#,Was hired as a sales associate and was promoted to sales representative.,b'',1,86,NWTBGM-86,Northwind Traders Cake Mix,,10.5000,15.9900,10,20,4 boxes,0,5.0,Baked Goods & Mixes,b''
282,4,Northwind Traders,Sergienko,Mariya,mariya@northwindtraders.com,Sales Representative,(123)555-0100,(123)555-0102,,(123)555-0103,123 4th Avenue,Kirkland,WA,99999,USA,http://northwindtraders.com#http://northwindtraders.com/#,,b'',1,86,NWTBGM-86,Northwind Traders Cake Mix,,10.5000,15.9900,10,20,4 boxes,0,5.0,Baked Goods & Mixes,b''
283,5,Northwind Traders,Thorpe,Steven,steven@northwindtraders.com,Sales Manager,(123)555-0100,(123)555-0102,,(123)555-0103,123 5th Avenue,Seattle,WA,99999,USA,http://northwindtraders.com#http://northwindtraders.com/#,Joined the company as a sales representative and was promoted to sales manager.  Fluent in French.,b'',1,86,NWTBGM-86,Northwind Traders Cake Mix,,10.5000,15.9900,10,20,4 boxes,0,5.0,Baked Goods & Mixes,b''
284,6,Northwind Traders,Neipper,Michael,michael@northwindtraders.com,Sales Representative,(123)555-0100,(123)555-0102,,(123)555-0103,123 6th Avenue,Redmond,WA,99999,USA,http://northwindtraders.com#http://northwindtraders.com/#,"Fluent in Japanese and can read and write French, Portuguese, and Spanish.",b'',1,86,NWTBGM-86,Northwind Traders Cake Mix,,10.5000,15.9900,10,20,4 boxes,0,5.0,Baked Goods & Mixes,b''
285,7,Northwind Traders,Zare,Robert,robert@northwindtraders.com,Sales Representative,(123)555-0100,(123)555-0102,,(123)555-0103,123 7th Avenue,Seattle,WA,99999,USA,http://northwindtraders.com#http://northwindtraders.com/#,,b'',1,86,NWTBGM-86,Northwind Traders Cake Mix,,10.5000,15.9900,10,20,4 boxes,0,5.0,Baked Goods & Mixes,b''
286,8,Northwind Traders,Giussani,Laura,laura@northwindtraders.com,Sales Coordinator,(123)555-0100,(123)555-0102,,(123)555-0103,123 8th Avenue,Redmond,WA,99999,USA,http://northwindtraders.com#http://northwindtraders.com/#,Reads and writes French.,b'',1,86,NWTBGM-86,Northwind Traders Cake Mix,,10.5000,15.9900,10,20,4 boxes,0,5.0,Baked Goods & Mixes,b''
287,9,Northwind Traders,Hellung-Larsen,Anne,anne@northwindtraders.com,Sales Representative,(123)555-0100,(123)555-0102,,(123)555-0103,123 9th Avenue,Seattle,WA,99999,USA,http://northwindtraders.com#http://northwindtraders.com/#,Fluent in French and German.,b'',1,86,NWTBGM-86,Northwind Traders Cake Mix,,10.5000,15.9900,10,20,4 boxes,0,5.0,Baked Goods & Mixes,b''
288,1,Northwind Traders,Freehafer,Nancy,nancy@northwindtraders.com,Sales Representative,(123)555-0100,(123)555-0102,,(123)555-0103,123 1st Avenue,Seattle,WA,99999,USA,#http://northwindtraders.com#,,b'',7,87,NWTB-87,Northwind Traders Tea,,2.0000,4.0000,20,50,100 count per box,0,,Beverages,b''
289,2,Northwind Traders,Cencini,Andrew,andrew@northwindtraders.com,"Vice President, Sales",(123)555-0100,(123)555-0102,,(123)555-0103,123 2nd Avenue,Bellevue,WA,99999,USA,http://northwindtraders.com#http://northwindtraders.com/#,"Joined the company as a sales representative, was promoted to sales manager and was then named vice president of sales.",b'',7,87,NWTB-87,Northwind Traders Tea,,2.0000,4.0000,20,50,100 count per box,0,,Beverages,b''
290,3,Northwind Traders,Kotas,Jan,jan@northwindtraders.com,Sales Representative,(123)555-0100,(123)555-0102,,(123)555-0103,123 3rd Avenue,Redmond,WA,99999,USA,http://northwindtraders.com#http://northwindtraders.com/#,Was hired as a sales associate and was promoted to sales representative.,b'',7,87,NWTB-87,Northwind Traders Tea,,2.0000,4.0000,20,50,100 count per box,0,,Beverages,b''
291,4,Northwind Traders,Sergienko,Mariya,mariya@northwindtraders.com,Sales Representative,(123)555-0100,(123)555-0102,,(123)555-0103,123 4th Avenue,Kirkland,WA,99999,USA,http://northwindtraders.com#http://northwindtraders.com/#,,b'',7,87,NWTB-87,Northwind Traders Tea,,2.0000,4.0000,20,50,100 count per box,0,,Beverages,b''
292,5,Northwind Traders,Thorpe,Steven,steven@northwindtraders.com,Sales Manager,(123)555-0100,(123)555-0102,,(123)555-0103,123 5th Avenue,Seattle,WA,99999,USA,http://northwindtraders.com#http://northwindtraders.com/#,Joined the company as a sales representative and was promoted to sales manager.  Fluent in French.,b'',7,87,NWTB-87,Northwind Traders Tea,,2.0000,4.0000,20,50,100 count per box,0,,Beverages,b''
293,6,Northwind Traders,Neipper,Michael,michael@northwindtraders.com,Sales Representative,(123)555-0100,(123)555-0102,,(123)555-0103,123 6th Avenue,Redmond,WA,99999,USA,http://northwindtraders.com#http://northwindtraders.com/#,"Fluent in Japanese and can read and write French, Portuguese, and Spanish.",b'',7,87,NWTB-87,Northwind Traders Tea,,2.0000,4.0000,20,50,100 count per box,0,,Beverages,b''
294,7,Northwind Traders,Zare,Robert,robert@northwindtraders.com,Sales Representative,(123)555-0100,(123)555-0102,,(123)555-0103,123 7th Avenue,Seattle,WA,99999,USA,http://northwindtraders.com#http://northwindtraders.com/#,,b'',7,87,NWTB-87,Northwind Traders Tea,,2.0000,4.0000,20,50,100 count per box,0,,Beverages,b''
295,8,Northwind Traders,Giussani,Laura,laura@northwindtraders.com,Sales Coordinator,(123)555-0100,(123)555-0102,,(123)555-0103,123 8th Avenue,Redmond,WA,99999,USA,http://northwindtraders.com#http://northwindtraders.com/#,Reads and writes French.,b'',7,87,NWTB-87,Northwind Traders Tea,,2.0000,4.0000,20,50,100 count per box,0,,Beverages,b''
296,9,Northwind Traders,Hellung-Larsen,Anne,anne@northwindtraders.com,Sales Representative,(123)555-0100,(123)555-0102,,(123)555-0103,123 9th Avenue,Seattle,WA,99999,USA,http://northwindtraders.com#http://northwindtraders.com/#,Fluent in French and German.,b'',7,87,NWTB-87,Northwind Traders Tea,,2.0000,4.0000,20,50,100 count per box,0,,Beverages,b''
297,1,Northwind Traders,Freehafer,Nancy,nancy@northwindtraders.com,Sales Representative,(123)555-0100,(123)555-0102,,(123)555-0103,123 1st Avenue,Seattle,WA,99999,USA,#http://northwindtraders.com#,,b'',6,88,NWTCFV-88,Northwind Traders Pears,,1.0000,1.3000,10,40,15.25 OZ,0,,Canned Fruit & Vegetables,b''
298,2,Northwind Traders,Cencini,Andrew,andrew@northwindtraders.com,"Vice President, Sales",(123)555-0100,(123)555-0102,,(123)555-0103,123 2nd Avenue,Bellevue,WA,99999,USA,http://northwindtraders.com#http://northwindtraders.com/#,"Joined the company as a sales representative, was promoted to sales manager and was then named vice president of sales.",b'',6,88,NWTCFV-88,Northwind Traders Pears,,1.0000,1.3000,10,40,15.25 OZ,0,,Canned Fruit & Vegetables,b''
299,3,Northwind Traders,Kotas,Jan,jan@northwindtraders.com,Sales Representative,(123)555-0100,(123)555-0102,,(123)555-0103,123 3rd Avenue,Redmond,WA,99999,USA,http://northwindtraders.com#http://northwindtraders.com/#,Was hired as a sales associate and was promoted to sales representative.,b'',6,88,NWTCFV-88,Northwind Traders Pears,,1.0000,1.3000,10,40,15.25 OZ,0,,Canned Fruit & Vegetables,b''
300,4,Northwind Traders,Sergienko,Mariya,mariya@northwindtraders.com,Sales Representative,(123)555-0100,(123)555-0102,,(123)555-0103,123 4th Avenue,Kirkland,WA,99999,USA,http://northwindtraders.com#http://northwindtraders.com/#,,b'',6,88,NWTCFV-88,Northwind Traders Pears,,1.0000,1.3000,10,40,15.25 OZ,0,,Canned Fruit & Vegetables,b''
301,5,Northwind Traders,Thorpe,Steven,steven@northwindtraders.com,Sales Manager,(123)555-0100,(123)555-0102,,(123)555-0103,123 5th Avenue,Seattle,WA,99999,USA,http://northwindtraders.com#http://northwindtraders.com/#,Joined the company as a sales representative and was promoted to sales manager.  Fluent in French.,b'',6,88,NWTCFV-88,Northwind Traders Pears,,1.0000,1.3000,10,40,15.25 OZ,0,,Canned Fruit & Vegetables,b''
302,6,Northwind Traders,Neipper,Michael,michael@northwindtraders.com,Sales Representative,(123)555-0100,(123)555-0102,,(123)555-0103,123 6th Avenue,Redmond,WA,99999,USA,http://northwindtraders.com#http://northwindtraders.com/#,"Fluent in Japanese and can read and write French, Portuguese, and Spanish.",b'',6,88,NWTCFV-88,Northwind Traders Pears,,1.0000,1.3000,10,40,15.25 OZ,0,,Canned Fruit & Vegetables,b''
303,7,Northwind Traders,Zare,Robert,robert@northwindtraders.com,Sales Representative,(123)555-0100,(123)555-0102,,(123)555-0103,123 7th Avenue,Seattle,WA,99999,USA,http://northwindtraders.com#http://northwindtraders.com/#,,b'',6,88,NWTCFV-88,Northwind Traders Pears,,1.0000,1.3000,10,40,15.25 OZ,0,,Canned Fruit & Vegetables,b''
304,8,Northwind Traders,Giussani,Laura,laura@northwindtraders.com,Sales Coordinator,(123)555-0100,(123)555-0102,,(123)555-0103,123 8th Avenue,Redmond,WA,99999,USA,http://northwindtraders.com#http://northwindtraders.com/#,Reads and writes French.,b'',6,88,NWTCFV-88,Northwind Traders Pears,,1.0000,1.3000,10,40,15.25 OZ,0,,Canned Fruit & Vegetables,b''
305,9,Northwind Traders,Hellung-Larsen,Anne,anne@northwindtraders.com,Sales Representative,(123)555-0100,(123)555-0102,,(123)555-0103,123 9th Avenue,Seattle,WA,99999,USA,http://northwindtraders.com#http://northwindtraders.com/#,Fluent in French and German.,b'',6,88,NWTCFV-88,Northwind Traders Pears,,1.0000,1.3000,10,40,15.25 OZ,0,,Canned Fruit & Vegetables,b''
306,1,Northwind Traders,Freehafer,Nancy,nancy@northwindtraders.com,Sales Representative,(123)555-0100,(123)555-0102,,(123)555-0103,123 1st Avenue,Seattle,WA,99999,USA,#http://northwindtraders.com#,,b'',6,89,NWTCFV-89,Northwind Traders Peaches,,1.0000,1.5000,10,40,15.25 OZ,0,,Canned Fruit & Vegetables,b''
307,2,Northwind Traders,Cencini,Andrew,andrew@northwindtraders.com,"Vice President, Sales",(123)555-0100,(123)555-0102,,(123)555-0103,123 2nd Avenue,Bellevue,WA,99999,USA,http://northwindtraders.com#http://northwindtraders.com/#,"Joined the company as a sales representative, was promoted to sales manager and was then named vice president of sales.",b'',6,89,NWTCFV-89,Northwind Traders Peaches,,1.0000,1.5000,10,40,15.25 OZ,0,,Canned Fruit & Vegetables,b''
308,3,Northwind Traders,Kotas,Jan,jan@northwindtraders.com,Sales Representative,(123)555-0100,(123)555-0102,,(123)555-0103,123 3rd Avenue,Redmond,WA,99999,USA,http://northwindtraders.com#http://northwindtraders.com/#,Was hired as a sales associate and was promoted to sales representative.,b'',6,89,NWTCFV-89,Northwind Traders Peaches,,1.0000,1.5000,10,40,15.25 OZ,0,,Canned Fruit & Vegetables,b''
309,4,Northwind Traders,Sergienko,Mariya,mariya@northwindtraders.com,Sales Representative,(123)555-0100,(123)555-0102,,(123)555-0103,123 4th Avenue,Kirkland,WA,99999,USA,http://northwindtraders.com#http://northwindtraders.com/#,,b'',6,89,NWTCFV-89,Northwind Traders Peaches,,1.0000,1.5000,10,40,15.25 OZ,0,,Canned Fruit & Vegetables,b''
310,5,Northwind Traders,Thorpe,Steven,steven@northwindtraders.com,Sales Manager,(123)555-0100,(123)555-0102,,(123)555-0103,123 5th Avenue,Seattle,WA,99999,USA,http://northwindtraders.com#http://northwindtraders.com/#,Joined the company as a sales representative and was promoted to sales manager.  Fluent in French.,b'',6,89,NWTCFV-89,Northwind Traders Peaches,,1.0000,1.5000,10,40,15.25 OZ,0,,Canned Fruit & Vegetables,b''
311,6,Northwind Traders,Neipper,Michael,michael@northwindtraders.com,Sales Representative,(123)555-0100,(123)555-0102,,(123)555-0103,123 6th Avenue,Redmond,WA,99999,USA,http://northwindtraders.com#http://northwindtraders.com/#,"Fluent in Japanese and can read and write French, Portuguese, and Spanish.",b'',6,89,NWTCFV-89,Northwind Traders Peaches,,1.0000,1.5000,10,40,15.25 OZ,0,,Canned Fruit & Vegetables,b''
312,7,Northwind Traders,Zare,Robert,robert@northwindtraders.com,Sales Representative,(123)555-0100,(123)555-0102,,(123)555-0103,123 7th Avenue,Seattle,WA,99999,USA,http://northwindtraders.com#http://northwindtraders.com/#,,b'',6,89,NWTCFV-89,Northwind Traders Peaches,,1.0000,1.5000,10,40,15.25 OZ,0,,Canned Fruit & Vegetables,b''
313,8,Northwind Traders,Giussani,Laura,laura@northwindtraders.com,Sales Coordinator,(123)555-0100,(123)555-0102,,(123)555-0103,123 8th Avenue,Redmond,WA,99999,USA,http://northwindtraders.com#http://northwindtraders.com/#,Reads and writes French.,b'',6,89,NWTCFV-89,Northwind Traders Peaches,,1.0000,1.5000,10,40,15.25 OZ,0,,Canned Fruit & Vegetables,b''
314,9,Northwind Traders,Hellung-Larsen,Anne,anne@northwindtraders.com,Sales Representative,(123)555-0100,(123)555-0102,,(123)555-0103,123 9th Avenue,Seattle,WA,99999,USA,http://northwindtraders.com#http://northwindtraders.com/#,Fluent in French and German.,b'',6,89,NWTCFV-89,Northwind Traders Peaches,,1.0000,1.5000,10,40,15.25 OZ,0,,Canned Fruit & Vegetables,b''
315,1,Northwind Traders,Freehafer,Nancy,nancy@northwindtraders.com,Sales Representative,(123)555-0100,(123)555-0102,,(123)555-0103,123 1st Avenue,Seattle,WA,99999,USA,#http://northwindtraders.com#,,b'',6,90,NWTCFV-90,Northwind Traders Pineapple,,1.0000,1.8000,10,40,15.25 OZ,0,,Canned Fruit & Vegetables,b''
316,2,Northwind Traders,Cencini,Andrew,andrew@northwindtraders.com,"Vice President, Sales",(123)555-0100,(123)555-0102,,(123)555-0103,123 2nd Avenue,Bellevue,WA,99999,USA,http://northwindtraders.com#http://northwindtraders.com/#,"Joined the company as a sales representative, was promoted to sales manager and was then named vice president of sales.",b'',6,90,NWTCFV-90,Northwind Traders Pineapple,,1.0000,1.8000,10,40,15.25 OZ,0,,Canned Fruit & Vegetables,b''
317,3,Northwind Traders,Kotas,Jan,jan@northwindtraders.com,Sales Representative,(123)555-0100,(123)555-0102,,(123)555-0103,123 3rd Avenue,Redmond,WA,99999,USA,http://northwindtraders.com#http://northwindtraders.com/#,Was hired as a sales associate and was promoted to sales representative.,b'',6,90,NWTCFV-90,Northwind Traders Pineapple,,1.0000,1.8000,10,40,15.25 OZ,0,,Canned Fruit & Vegetables,b''
318,4,Northwind Traders,Sergienko,Mariya,mariya@northwindtraders.com,Sales Representative,(123)555-0100,(123)555-0102,,(123)555-0103,123 4th Avenue,Kirkland,WA,99999,USA,http://northwindtraders.com#http://northwindtraders.com/#,,b'',6,90,NWTCFV-90,Northwind Traders Pineapple,,1.0000,1.8000,10,40,15.25 OZ,0,,Canned Fruit & Vegetables,b''
319,5,Northwind Traders,Thorpe,Steven,steven@northwindtraders.com,Sales Manager,(123)555-0100,(123)555-0102,,(123)555-0103,123 5th Avenue,Seattle,WA,99999,USA,http://northwindtraders.com#http://northwindtraders.com/#,Joined the company as a sales representative and was promoted to sales manager.  Fluent in French.,b'',6,90,NWTCFV-90,Northwind Traders Pineapple,,1.0000,1.8000,10,40,15.25 OZ,0,,Canned Fruit & Vegetables,b''
320,6,Northwind Traders,Neipper,Michael,michael@northwindtraders.com,Sales Representative,(123)555-0100,(123)555-0102,,(123)555-0103,123 6th Avenue,Redmond,WA,99999,USA,http://northwindtraders.com#http://northwindtraders.com/#,"Fluent in Japanese and can read and write French, Portuguese, and Spanish.",b'',6,90,NWTCFV-90,Northwind Traders Pineapple,,1.0000,1.8000,10,40,15.25 OZ,0,,Canned Fruit & Vegetables,b''
321,7,Northwind Traders,Zare,Robert,robert@northwindtraders.com,Sales Representative,(123)555-0100,(123)555-0102,,(123)555-0103,123 7th Avenue,Seattle,WA,99999,USA,http://northwindtraders.com#http://northwindtraders.com/#,,b'',6,90,NWTCFV-90,Northwind Traders Pineapple,,1.0000,1.8000,10,40,15.25 OZ,0,,Canned Fruit & Vegetables,b''
322,8,Northwind Traders,Giussani,Laura,laura@northwindtraders.com,Sales Coordinator,(123)555-0100,(123)555-0102,,(123)555-0103,123 8th Avenue,Redmond,WA,99999,USA,http://northwindtraders.com#http://northwindtraders.com/#,Reads and writes French.,b'',6,90,NWTCFV-90,Northwind Traders Pineapple,,1.0000,1.8000,10,40,15.25 OZ,0,,Canned Fruit & Vegetables,b''
323,9,Northwind Traders,Hellung-Larsen,Anne,anne@northwindtraders.com,Sales Representative,(123)555-0100,(123)555-0102,,(123)555-0103,123 9th Avenue,Seattle,WA,99999,USA,http://northwindtraders.com#http://northwindtraders.com/#,Fluent in French and German.,b'',6,90,NWTCFV-90,Northwind Traders Pineapple,,1.0000,1.8000,10,40,15.25 OZ,0,,Canned Fruit & Vegetables,b''
324,1,Northwind Traders,Freehafer,Nancy,nancy@northwindtraders.com,Sales Representative,(123)555-0100,(123)555-0102,,(123)555-0103,123 1st Avenue,Seattle,WA,99999,USA,#http://northwindtraders.com#,,b'',6,91,NWTCFV-91,Northwind Traders Cherry Pie Filling,,1.0000,2.0000,10,40,15.25 OZ,0,,Canned Fruit & Vegetables,b''
325,2,Northwind Traders,Cencini,Andrew,andrew@northwindtraders.com,"Vice President, Sales",(123)555-0100,(123)555-0102,,(123)555-0103,123 2nd Avenue,Bellevue,WA,99999,USA,http://northwindtraders.com#http://northwindtraders.com/#,"Joined the company as a sales representative, was promoted to sales manager and was then named vice president of sales.",b'',6,91,NWTCFV-91,Northwind Traders Cherry Pie Filling,,1.0000,2.0000,10,40,15.25 OZ,0,,Canned Fruit & Vegetables,b''
326,3,Northwind Traders,Kotas,Jan,jan@northwindtraders.com,Sales Representative,(123)555-0100,(123)555-0102,,(123)555-0103,123 3rd Avenue,Redmond,WA,99999,USA,http://northwindtraders.com#http://northwindtraders.com/#,Was hired as a sales associate and was promoted to sales representative.,b'',6,91,NWTCFV-91,Northwind Traders Cherry Pie Filling,,1.0000,2.0000,10,40,15.25 OZ,0,,Canned Fruit & Vegetables,b''
327,4,Northwind Traders,Sergienko,Mariya,mariya@northwindtraders.com,Sales Representative,(123)555-0100,(123)555-0102,,(123)555-0103,123 4th Avenue,Kirkland,WA,99999,USA,http://northwindtraders.com#http://northwindtraders.com/#,,b'',6,91,NWTCFV-91,Northwind Traders Cherry Pie Filling,,1.0000,2.0000,10,40,15.25 OZ,0,,Canned Fruit & Vegetables,b''
328,5,Northwind Traders,Thorpe,Steven,steven@northwindtraders.com,Sales Manager,(123)555-0100,(123)555-0102,,(123)555-0103,123 5th Avenue,Seattle,WA,99999,USA,http://northwindtraders.com#http://northwindtraders.com/#,Joined the company as a sales representative and was promoted to sales manager.  Fluent in French.,b'',6,91,NWTCFV-91,Northwind Traders Cherry Pie Filling,,1.0000,2.0000,10,40,15.25 OZ,0,,Canned Fruit & Vegetables,b''
329,6,Northwind Traders,Neipper,Michael,michael@northwindtraders.com,Sales Representative,(123)555-0100,(123)555-0102,,(123)555-0103,123 6th Avenue,Redmond,WA,99999,USA,http://northwindtraders.com#http://northwindtraders.com/#,"Fluent in Japanese and can read and write French, Portuguese, and Spanish.",b'',6,91,NWTCFV-91,Northwind Traders Cherry Pie Filling,,1.0000,2.0000,10,40,15.25 OZ,0,,Canned Fruit & Vegetables,b''
330,7,Northwind Traders,Zare,Robert,robert@northwindtraders.com,Sales Representative,(123)555-0100,(123)555-0102,,(123)555-0103,123 7th Avenue,Seattle,WA,99999,USA,http://northwindtraders.com#http://northwindtraders.com/#,,b'',6,91,NWTCFV-91,Northwind Traders Cherry Pie Filling,,1.0000,2.0000,10,40,15.25 OZ,0,,Canned Fruit & Vegetables,b''
331,8,Northwind Traders,Giussani,Laura,laura@northwindtraders.com,Sales Coordinator,(123)555-0100,(123)555-0102,,(123)555-0103,123 8th Avenue,Redmond,WA,99999,USA,http://northwindtraders.com#http://northwindtraders.com/#,Reads and writes French.,b'',6,91,NWTCFV-91,Northwind Traders Cherry Pie Filling,,1.0000,2.0000,10,40,15.25 OZ,0,,Canned Fruit & Vegetables,b''
332,9,Northwind Traders,Hellung-Larsen,Anne,anne@northwindtraders.com,Sales Representative,(123)555-0100,(123)555-0102,,(123)555-0103,123 9th Avenue,Seattle,WA,99999,USA,http://northwindtraders.com#http://northwindtraders.com/#,Fluent in French and German.,b'',6,91,NWTCFV-91,Northwind Traders Cherry Pie Filling,,1.0000,2.0000,10,40,15.25 OZ,0,,Canned Fruit & Vegetables,b''
333,1,Northwind Traders,Freehafer,Nancy,nancy@northwindtraders.com,Sales Representative,(123)555-0100,(123)555-0102,,(123)555-0103,123 1st Avenue,Seattle,WA,99999,USA,#http://northwindtraders.com#,,b'',6,92,NWTCFV-92,Northwind Traders Green Beans,,1.0000,1.2000,10,40,14.5 OZ,0,,Canned Fruit & Vegetables,b''
334,2,Northwind Traders,Cencini,Andrew,andrew@northwindtraders.com,"Vice President, Sales",(123)555-0100,(123)555-0102,,(123)555-0103,123 2nd Avenue,Bellevue,WA,99999,USA,http://northwindtraders.com#http://northwindtraders.com/#,"Joined the company as a sales representative, was promoted to sales manager and was then named vice president of sales.",b'',6,92,NWTCFV-92,Northwind Traders Green Beans,,1.0000,1.2000,10,40,14.5 OZ,0,,Canned Fruit & Vegetables,b''
335,3,Northwind Traders,Kotas,Jan,jan@northwindtraders.com,Sales Representative,(123)555-0100,(123)555-0102,,(123)555-0103,123 3rd Avenue,Redmond,WA,99999,USA,http://northwindtraders.com#http://northwindtraders.com/#,Was hired as a sales associate and was promoted to sales representative.,b'',6,92,NWTCFV-92,Northwind Traders Green Beans,,1.0000,1.2000,10,40,14.5 OZ,0,,Canned Fruit & Vegetables,b''
336,4,Northwind Traders,Sergienko,Mariya,mariya@northwindtraders.com,Sales Representative,(123)555-0100,(123)555-0102,,(123)555-0103,123 4th Avenue,Kirkland,WA,99999,USA,http://northwindtraders.com#http://northwindtraders.com/#,,b'',6,92,NWTCFV-92,Northwind Traders Green Beans,,1.0000,1.2000,10,40,14.5 OZ,0,,Canned Fruit & Vegetables,b''
337,5,Northwind Traders,Thorpe,Steven,steven@northwindtraders.com,Sales Manager,(123)555-0100,(123)555-0102,,(123)555-0103,123 5th Avenue,Seattle,WA,99999,USA,http://northwindtraders.com#http://northwindtraders.com/#,Joined the company as a sales representative and was promoted to sales manager.  Fluent in French.,b'',6,92,NWTCFV-92,Northwind Traders Green Beans,,1.0000,1.2000,10,40,14.5 OZ,0,,Canned Fruit & Vegetables,b''
338,6,Northwind Traders,Neipper,Michael,michael@northwindtraders.com,Sales Representative,(123)555-0100,(123)555-0102,,(123)555-0103,123 6th Avenue,Redmond,WA,99999,USA,http://northwindtraders.com#http://northwindtraders.com/#,"Fluent in Japanese and can read and write French, Portuguese, and Spanish.",b'',6,92,NWTCFV-92,Northwind Traders Green Beans,,1.0000,1.2000,10,40,14.5 OZ,0,,Canned Fruit & Vegetables,b''
339,7,Northwind Traders,Zare,Robert,robert@northwindtraders.com,Sales Representative,(123)555-0100,(123)555-0102,,(123)555-0103,123 7th Avenue,Seattle,WA,99999,USA,http://northwindtraders.com#http://northwindtraders.com/#,,b'',6,92,NWTCFV-92,Northwind Traders Green Beans,,1.0000,1.2000,10,40,14.5 OZ,0,,Canned Fruit & Vegetables,b''
340,8,Northwind Traders,Giussani,Laura,laura@northwindtraders.com,Sales Coordinator,(123)555-0100,(123)555-0102,,(123)555-0103,123 8th Avenue,Redmond,WA,99999,USA,http://northwindtraders.com#http://northwindtraders.com/#,Reads and writes French.,b'',6,92,NWTCFV-92,Northwind Traders Green Beans,,1.0000,1.2000,10,40,14.5 OZ,0,,Canned Fruit & Vegetables,b''
341,9,Northwind Traders,Hellung-Larsen,Anne,anne@northwindtraders.com,Sales Representative,(123)555-0100,(123)555-0102,,(123)555-0103,123 9th Avenue,Seattle,WA,99999,USA,http://northwindtraders.com#http://northwindtraders.com/#,Fluent in French and German.,b'',6,92,NWTCFV-92,Northwind Traders Green Beans,,1.0000,1.2000,10,40,14.5 OZ,0,,Canned Fruit & Vegetables,b''
342,1,Northwind Traders,Freehafer,Nancy,nancy@northwindtraders.com,Sales Representative,(123)555-0100,(123)555-0102,,(123)555-0103,123 1st Avenue,Seattle,WA,99999,USA,#http://northwindtraders.com#,,b'',6,93,NWTCFV-93,Northwind Traders Corn,,1.0000,1.2000,10,40,14.5 OZ,0,,Canned Fruit & Vegetables,b''
343,2,Northwind Traders,Cencini,Andrew,andrew@northwindtraders.com,"Vice President, Sales",(123)555-0100,(123)555-0102,,(123)555-0103,123 2nd Avenue,Bellevue,WA,99999,USA,http://northwindtraders.com#http://northwindtraders.com/#,"Joined the company as a sales representative, was promoted to sales manager and was then named vice president of sales.",b'',6,93,NWTCFV-93,Northwind Traders Corn,,1.0000,1.2000,10,40,14.5 OZ,0,,Canned Fruit & Vegetables,b''
